,head,variable,value
3261,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_6
3262,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi1416
3263,Course2_W2-S1-L6_Interpolation_10-25,level,level_3
3264,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,prerequisite,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21
3265,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1027
3266,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi2014
3267,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi288
3268,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1713
3269,Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,l_text_topics,topic_2
3270,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi249
3271,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi592
3272,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi598
3273,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1295
3274,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi887
3275,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi602
3276,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1200
3277,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi4
3278,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi911
3279,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi955
3280,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1842
3281,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi81
3282,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1282
3283,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi142
3284,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi675
3285,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi725
3286,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi129
3287,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi142
3288,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1840
3289,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi538
3290,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi90
3291,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1147
3292,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1693
3293,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1707
3294,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi665
3295,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1789
3296,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi192
3297,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi192
3298,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi51
3299,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1313
3300,Course1_W10-S1-L1_Introduction_1-02,concept_vocab_index,vi892
3301,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi892
3302,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi688
3303,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi582
3304,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi2039
3305,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1132
3306,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi1783
3307,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi538
3308,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi361
3309,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,l_text_topics,topic_2
3310,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi370
3311,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,level,level_3
3312,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi435
3313,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1611
3314,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1587
3315,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,l_text_topics,topic_5
3316,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1200
3317,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1212
3318,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,prerequisite,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20
3319,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1937
3320,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi1503
3321,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi90
3322,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi1416
3323,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi0
3324,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1454
3325,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1443
3326,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi598
3327,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi1945
3328,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1926
3329,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1282
3330,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1735
3331,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi1295
3332,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1842
3333,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1673
3334,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1693
3335,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1132
3336,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi283
3337,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1880
3338,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi192
3339,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1132
3340,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1845
3341,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1674
3342,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi4
3343,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1078
3344,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1474
3345,Course1_W8-S1-L7_An_Example_Application_9-28,level,level_1
3346,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1674
3347,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1600
3348,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi175
3349,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1880
3350,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1073
3351,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi129
3352,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi142
3353,Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,l_text_topics,topic_4
3354,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1003
3355,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi675
3356,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1842
3357,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1740
3358,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi662
3359,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,l_text_topics,topic_3
3360,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,prerequisite,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36
3361,Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi1220
3362,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi517
3363,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi4
3364,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,level,level_2
3365,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi592
3366,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1740
3367,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi955
3368,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi92
3369,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,level,level_1
3370,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi192
3371,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi288
3372,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1579
3373,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi204
3374,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1842
3375,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi653
3376,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi4
3377,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,level,level_1
3378,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi173
3379,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,l_text_topics,topic_4
3380,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi675
3381,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1740
3382,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi361
3383,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi0
3384,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi378
3385,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi2014
3386,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi2014
3387,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi90
3388,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi0
3389,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi332
3390,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1474
3391,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,prerequisite,Course2_W1-S2-L1_Regular_Expressions_11-25
3392,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1062
3393,Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_2
3394,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1003
3395,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi997
3396,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi1740
3397,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1842
3398,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1073
3399,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi1295
3400,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1003
3401,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,l_text_topics,topic_12
3402,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1840
3403,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1594
3404,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1842
3405,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1503
3406,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi173
3407,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi192
3408,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_3
3409,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,level,level_2
3410,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi283
3411,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1474
3412,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1282
3413,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1570
3414,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1707
3415,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi210
3416,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi283
3417,Course1_W6-S1-L1_Introduction_0-41,l_text_topics,topic_2
3418,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi892
3419,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,level,level_1
3420,Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,concept_vocab_index,vi4
3421,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi84
3422,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1372
3423,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1503
3424,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi192
3425,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,prerequisite,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16
3426,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1945
3427,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,prerequisite,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18
3428,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi435
3429,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,prerequisite,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34
3430,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi751
3431,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi283
3432,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi726
3433,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi887
3434,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi672
3435,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi1926
3436,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1880
3437,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi887
3438,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi675
3439,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi175
3440,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi173
3441,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1212
3442,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,prerequisite,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13
3443,Course1_W5-S1-L2_introduction_2-03,concept_vocab_index,vi335
3444,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1393
3445,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi92
3446,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi520
3447,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi435
3448,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1168
3449,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi370
3450,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi204
3451,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi249
3452,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1893
3453,Course2_W7-S1-L3_The_Inverted_Index_10-42,level,level_3
3454,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi249
3455,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1926
3456,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi312
3457,Course2_W3-S1-L2_Naive_Bayes_3-19,l_text_topics,topic_8
3458,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1424
3459,Course1_W5-S1-L2_introduction_2-03,concept_vocab_index,vi1349
3460,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi388
3461,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1003
3462,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,level,level_1
3463,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi197
3464,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi283
3465,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi1520
3466,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi0
3467,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi590
3468,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi90
3469,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1334
3470,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1282
3471,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1073
3472,Course1_W8-S1-L7_An_Example_Application_9-28,prerequisite,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37
3473,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi2039
3474,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,level,level_1
3475,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi283
3476,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi616
3477,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1313
3478,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi175
3479,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi471
3480,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi951
3481,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi90
3482,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi675
3483,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1295
3484,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1060
3485,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi1060
3486,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi557
3487,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1075
3488,Course1_W9-S1-L1_Introduction_0-36,concept_vocab_index,vi1003
3489,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1683
3490,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1132
3491,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi0
3492,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi145
3493,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi951
3494,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi192
3495,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1735
3496,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi173
3497,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,vi361
3498,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1132
3499,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1003
3500,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi4
3501,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi653
3502,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_0
3503,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1332
3504,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi129
3505,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1807
3506,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi2039
3507,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1842
3508,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,l_text_topics,topic_12
