head,variable,value,prob
Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1770,0.03
Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1842,0.04
Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi4,0.02
Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi0,0.09
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1393,0.01
Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi435,0.03
Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1073,0.02
Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi497,0.07
Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi675,0.07
Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi173,0.01
Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi831,0.01
Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi1842,0.16
Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi172,0.01
Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1003,0.02
Course3_W8-S1-L5_-_Question_Answering_Systems_2-2_-_9_slides_10-55,concept_vocab_index,vi1062,
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1880,0.03
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi249,0.01
Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi1740,0.03
Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi84,0.02
Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1942,0.03
Course2_W7-S2-L5_TF-IDF_Weighting_3-42,concept_vocab_index,vi831,0.05
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi0,0.01
Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1693,0.09
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi439,0.04
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi2014,0.13
Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi653,0.02
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi129,0.03
Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1073,0.02
Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1330,0.0
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1003,0.01
Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1886,0.02
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1947,0.07
Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1349,0.02
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi435,0.02
Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1664,0.03
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi197,0.04
Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1330,0.01
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1073,0.02
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1611,0.1
Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi602,0.03
Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi892,0.19
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi238,0.11
topic_2,concept_vocab_index,vi903,
topic_13,concept_vocab_index,vi1005,
Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi52,0.02
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1740,0.04
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1707,0.03
Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi552,0.02
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi84,0.03
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi282,0.05
topic_11,concept_vocab_index,vi173,
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi0,0.01
Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi175,0.08
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1063,0.02
Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi955,0.01
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi460,0.06
Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi175,0.02
Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi173,0.01
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi339,0.02
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1018,0.06
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1376,0.04
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1393,0.08
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi318,0.01
Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1416,0.03
Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi1060,0.05
Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi751,0.08
topic_4,concept_vocab_index,vi1132,
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1754,0.02
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi812,0.03
Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi220,0.16
Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi175,0.02
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1887,0.01
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi32,0.02
topic_2,concept_vocab_index,vi1581,
Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1282,0.02
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi90,0.09
Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi0,0.01
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi1132,0.02
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi4,0.3
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi175,0.04
Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1003,0.02
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1075,0.19
Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi721,0.05
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1740,0.01
Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi1926,0.05
Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi126,0.05
Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1171,0.02
Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1947,0.03
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1963,0.16
topic_4,concept_vocab_index,vi1393,
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1840,0.05
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi675,0.02
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi997,0.04
Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,concept_vocab_index,vi1313,0.03
Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1027,0.03
Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi2014,0.03
Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi167,0.04
Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi1840,0.01
Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1454,0.02
Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1674,0.0
topic_13,concept_vocab_index,vi862,
Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi819,0.04
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi598,1.0
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1075,0.09
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1090,0.01
Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,concept_vocab_index,vi1893,
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1098,0.02
Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi32,0.01
Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1926,0.03
Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi52,0.03
Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi4,0.04
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi318,0.14
Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi1200,0.02
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi1880,0.01
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi1503,0.17
Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1342,0.01
Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1673,0.01
Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1520,0.03
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi538,0.05
Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi175,0.1
Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1063,0.04
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi129,0.03
Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,concept_vocab_index,vi751,
Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1257,0.02
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi52,0.02
Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1842,0.05
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1600,0.01
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1707,0.02
Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1886,0.05
Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1740,0.06
Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi1893,0.02
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1789,0.01
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1770,0.02
Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi92,0.02
Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03,concept_vocab_index,vi394,
Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi675,0.03
Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1420,0.01
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1209,0.03
Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi439,0.01
Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi955,0.05
Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi61,0.02
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi1148,0.01
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1200,
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1018,
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1735,0.02
Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1060,0.03
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi460,0.16
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1209,0.02
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi675,0.01
Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi173,0.03
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1454,0.06
Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,concept_vocab_index,vi1644,0.01
Course1_W9-S1-L1_Introduction_0-36,concept_vocab_index,vi1407,0.02
Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi751,0.05
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1132,0.02
Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1212,0.01
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi2069,0.23
Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi675,0.03
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi986,0.05
topic_12,concept_vocab_index,vi90,
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi388,0.02
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi976,
Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1552,0.28
Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi1060,0.01
Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1683,0.14
Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi672,0.01
Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi173,0.05
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi675,0.02
Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi197,0.07
Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1147,0.01
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi1673,0.03
Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1441,0.05
Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi92,0.02
Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi986,0.02
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1393,0.04
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1552,0.04
Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1600,0.03
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1416,0.16
Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1200,0.04
Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi0,0.01
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi675,
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi672,0.02
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1664,0.01
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi2043,0.06
Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi1183,0.02
topic_3,concept_vocab_index,vi1840,
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1295,1.0
topic_1,concept_vocab_index,vi129,
Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi819,0.08
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi892,0.04
topic_12,concept_vocab_index,vi1611,
Course2_W3-S1-L2_Naive_Bayes_3-19,concept_vocab_index,vi1003,0.03
Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi1623,0.03
Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi238,0.12
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1151,0.02
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1840,0.09
Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi92,0.11
Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1674,0.07
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1424,0.08
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi129,0.06
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1003,0.01
Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1925,0.02
Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1200,0.01
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1842,0.03
Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi989,0.03
Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi918,0.05
Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1468,0.03
Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi0,0.04
Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1893,0.04
Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1188,0.01
Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1171,0.06
Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi204,0.03
Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi1200,0.1
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi4,0.01
Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1188,0.02
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi861,0.02
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi592,0.01
Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi81,0.02
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1132,0.01
Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi92,0.1
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi244,0.04
Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1556,0.08
Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi2039,0.01
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1855,0.06
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2043,0.02
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi918,
Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1740,0.07
topic_3,concept_vocab_index,vi551,
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi653,0.04
Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1740,0.02
Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi1372,1.0
Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1393,0.07
Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1062,0.06
Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,concept_vocab_index,vi879,
Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1132,0.02
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi516,0.02
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi767,0.01
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1866,0.05
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1652,0.1
Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi179,0.07
Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi598,0.08
Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1282,0.01
Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1683,0.03
topic_9,concept_vocab_index,vi1740,
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi1003,0.32
Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi356,0.01
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1956,0.06
Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1670,0.02
Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi751,0.03
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1520,0.0
Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi173,0.03
Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi1003,0.02
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1416,0.04
Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi0,0.06
Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi4,0.11
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi339,0.08
Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi81,0.04
Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi635,0.05
Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi388,0.01
